Time,Sol,Earth,Jupiter,Mars,Mercury,Neptune,Pluto,Saturn,Uranus,Venus
2439211.5,JPLE DATA NOT AVAILABLE,0.02487124508,0.0004562051498,0.008703155973,0.6809110942,0.001607313858,0.0007162723461,0.0004726279227,0.0003291710788,0.09052798473
2439212.5,JPLE DATA NOT AVAILABLE,0.025499177,0.0004620945207,0.008859461715,0.6932385773,0.001624199059,0.0007176794707,0.0004751476393,0.0003283951292,0.09333036607
2439213.5,JPLE DATA NOT AVAILABLE,0.02613984594,0.0004681361218,0.009017543385,0.7054238481,0.0016083035,0.0007289471915,0.0004888259782,0.0003276105147,0.09619411515
2439214.5,JPLE DATA NOT AVAILABLE,0.02679254166,0.000474433226,0.009177827927,0.7174741667,0.001625213841,0.0007401189621,0.0004905796108,0.0003509078887,0.09911877343
2439215.5,JPLE DATA NOT AVAILABLE,0.02745774068,0.0004796340681,0.009339600604,0.7293969015,0.001683577708,0.0007522641841,0.0004919909885,0.000370672475,0.1021054812
2439216.5,JPLE DATA NOT AVAILABLE,0.02813465623,0.0004856357714,0.0095032737,0.7411999368,0.001700618565,0.0007601694399,0.0004930685986,0.0003698692224,0.1051545612
2439217.5,JPLE DATA NOT AVAILABLE,0.02882376939,0.000490632876,0.009668904781,0.7528892562,0.001684600692,0.0007626508442,0.0005054102343,0.0003690551787,0.1082663046
2439218.5,JPLE DATA NOT AVAILABLE,0.02952496394,0.0004957943161,0.009836955122,0.7644718656,0.001743061743,0.0007675321779,0.0005058125297,0.000368235957,0.1114399359
2439219.5,JPLE DATA NOT AVAILABLE,0.03023748739,0.0005013638452,0.01000664672,0.7759537285,0.001760008634,0.0007716549986,0.0005059101427,0.0003674064883,0.1146774775
2439220.5,JPLE DATA NOT AVAILABLE,0.03096201453,0.000507433646,0.01017801947,0.7873400278,0.001744126554,0.0007875998165,0.0005292969085,0.0003665692294,0.1179772945
2439221.5,JPLE DATA NOT AVAILABLE,0.03169935991,0.0005145203705,0.01035197433,0.7986362604,0.001761089264,0.0007998696621,0.0005288013232,0.0003893904326,0.121341379
2439222.5,JPLE DATA NOT AVAILABLE,0.03244904877,0.0005201312414,0.0105276904,0.809847018,0.001819485579,0.0008096777935,0.0005280091141,0.0003884890599,0.1247697664
2439223.5,JPLE DATA NOT AVAILABLE,0.03321137274,0.0005260958129,0.01070521165,0.8209771501,0.001803728784,0.0008138517526,0.0005269171493,0.0003875895409,0.1282606127
2439224.5,JPLE DATA NOT AVAILABLE,0.03398817841,0.0005316528646,0.01088501762,0.8320294448,0.001820604885,0.0008146098942,0.0005490882846,0.0003866963774,0.1318158528
2439225.5,JPLE DATA NOT AVAILABLE,0.03477917797,0.0005374261665,0.01106717917,0.8430081425,0.001837740423,0.0008221975274,0.000547353281,0.0004070087032,0.1354355263
2439226.5,JPLE DATA NOT AVAILABLE,0.0355840444,0.0005433422778,0.01125126668,0.8539158772,0.001896094189,0.0008299976549,0.0005452849228,0.0004061454215,0.1391195814
2439227.5,JPLE DATA NOT AVAILABLE,0.03640474734,0.0005502915673,0.01143732927,0.8647545507,0.001880224388,0.000842580862,0.0005544759427,0.0004052591078,0.1428679306
2439228.5,JPLE DATA NOT AVAILABLE,0.0372409598,0.0005569873512,0.01162588252,0.8755272546,0.001897249979,0.0008602120828,0.0005636554479,0.0004043677862,0.1466805115
2439229.5,JPLE DATA NOT AVAILABLE,0.03809389681,0.0005627027178,0.01181650219,0.8862344524,0.00195568544,0.0008665271803,0.0005721208727,0.0004266844083,0.1505581315
